Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ
17886, -0.9781494140625, 0.388671875, 0.186279296875, -33.3251953125, -44.921871185302734, -10.498045921325684, 13.0, 44.0, 1.0 
17905, -0.890625, 0.2967529296875, 0.2669677734375, -19.95849609375, -46.936031341552734, -22.827146530151367, 13.0, 44.0, 1.0 
17921, -0.8292236328125, 0.1893310546875, 0.2652587890625, -30.639646530151367, -49.499507904052734, -42.236324310302734, 13.0, 44.0, 1.0 
17936, -0.9013671875, 0.1629638671875, 0.2716064453125, -40.649410247802734, -50.231929779052734, -50.231929779052734, 13.0, 44.0, 1.0 
17957, -0.9661865234375, 0.1600341796875, 0.2989501953125, -46.997066497802734, -45.288082122802734, -58.959957122802734, 13.0, 44.0, 1.0 
17974, -0.93896484375, 0.0933837890625, 0.3455810546875, -49.194332122802734, -31.249998092651367, -51.513668060302734, 18.0, 42.0, -4.0 
17993, -0.861328125, 0.1419677734375, 0.1634521484375, -56.152339935302734, -12.756346702575684, -36.07177734375, 18.0, 42.0, -4.0 
18010, -0.9151611328125, 0.2620849609375, -0.032470703125, -56.213375091552734, -7.812499523162842, -28.930662155151367, 18.0, 42.0, -4.0 
18027, -0.9993896484375, 0.2518310546875, -0.0731201171875, -39.85595703125, -11.047362327575684, -13.610838890075684, 18.0, 42.0, -4.0 
18047, -1.1923828125, 0.1282958984375, -0.0123291015625, -14.770506858825684, -25.939939498901367, -14.038084983825684, 18.0, 42.0, -4.0 
18064, -1.130859375, 0.0391845703125, 0.1966552734375, -11.718749046325684, -34.97314453125, -18.6767578125, 18.0, 42.0, -4.0 
18084, -0.8775634765625, 0.00732421875, 0.3675537109375, -23.315427780151367, -22.949216842651367, -17.578125, 15.0, 39.0, -5.0 
18100, -0.8482666015625, 0.160888671875, 0.3001708984375, -20.812986373901367, -14.221190452575684, -13.488768577575684, 15.0, 39.0, -5.0 
18118, -0.926025390625, 0.263916015625, 0.218505859375, -27.404783248901367, -4.150390625, -5.798339366912842, 15.0, 39.0, -5.0 
18141, -0.94580078125, 0.2034912109375, 0.1163330078125, -39.4287109375, -6.591796398162842, -11.901854515075684, 15.0, 39.0, -5.0 
18159, -0.890869140625, 0.0830078125, 0.0479736328125, -52.490230560302734, -13.427733421325684, -21.484373092651367, 15.0, 39.0, -5.0 
